1739811899.449825 server started (13567): version 3.5a, socket /private/tmp/tmux-501/default, protocol 8
1739811899.449897 on Darwin 24.2.0 Darwin Kernel Version 24.2.0: Fri Dec  6 18:51:28 PST 2024; root:xnu-11215.61.5~2/RELEASE_ARM64_T8112
1739811899.449906 using libevent 2.1.12-stable select
1739811899.449917 using utf8proc 2.10.0
1739811899.449924 using ncurses 6.5 20240427
1739811899.889617 cmdq_next <client-13799>: [server_client_command_done/0x142f1b2d0] (1), flags 0
1739811899.889619 unref client 0x14380a800 (2 references)
1739811899.889621 cmdq_next <client-13799>: exit (empty)
1739811899.889623 cmdq_next <global>: waiting
1739811899.889624 cmdq_next </dev/ttys003>: waiting
1739811899.889626 cmdq_next <client-13799>: empty
1739811899.889629 sending message 203 to peer 0x138020000 (4 bytes)
1739811899.889634 cmdq_next <global>: waiting
1739811899.889637 cmdq_next </dev/ttys003>: waiting
1739811899.889640 cmdq_next <client-13799>: empty
1739811899.889744 lost client 0x14380a800
1739811899.889758 remove peer 0x138020000
1739811899.889763 unref client 0x14380a800 (1 references)
1739811899.889765 free client 0x14380a800 (0 references)
1739811899.889767 cmdq_next <global>: waiting
1739811899.889769 cmdq_next </dev/ttys003>: waiting
1739811899.895191 add peer 0x138020000: 10 (0x14380a800)
1739811899.895197 new client 0x14380a800
1739811899.895200 cmdq_next <global>: waiting
1739811899.895203 cmdq_next </dev/ttys003>: waiting
1739811899.895270 peer 0x138020000 message 111
1739811899.895274 client 0x14380a800 IDENTIFY_LONGFLAGS 0x10000
1739811899.895277 peer 0x138020000 message 111
1739811899.895279 client 0x14380a800 IDENTIFY_LONGFLAGS 0x10000
1739811899.895282 peer 0x138020000 message 101
1739811899.895284 client 0x14380a800 IDENTIFY_TERM xterm-256color
1739811899.895286 peer 0x138020000 message 109
1739811899.895288 client 0x14380a800 IDENTIFY_FEATURES 
1739811899.895290 peer 0x138020000 message 102
1739811899.895292 client 0x14380a800 IDENTIFY_TTYNAME 
1739811899.895294 peer 0x138020000 message 108
1739811899.895302 client 0x14380a800 IDENTIFY_CWD /Users/richie/Documents/Programming/Config/dotfiles
1739811899.895304 cmdq_next <global>: waiting
1739811899.895306 cmdq_next </dev/ttys003>: waiting
1739811899.895310 peer 0x138020000 message 104
1739811899.895312 client 0x14380a800 IDENTIFY_STDIN 11
1739811899.895314 cmdq_next <global>: waiting
1739811899.895316 cmdq_next </dev/ttys003>: waiting
1739811899.895319 peer 0x138020000 message 110
1739811899.895321 client 0x14380a800 IDENTIFY_STDOUT 12
1739811899.895323 peer 0x138020000 message 107
1739811899.895325 client 0x14380a800 IDENTIFY_CLIENTPID 13803
1739811899.895335 peer 0x138020000 message 105
1739811899.895338 client 0x14380a800 IDENTIFY_ENVIRON NVM_INC=/Users/richie/.nvm/versions/node/v22.8.0/include/node
1739811899.895340 peer 0x138020000 message 105
1739811899.895342 client 0x14380a800 IDENTIFY_ENVIRON LDFLAGS=-L/opt/homebrew/opt/postgresql@16/lib
1739811899.895344 peer 0x138020000 message 105
1739811899.895347 client 0x14380a800 IDENTIFY_ENVIRON LC_MONETARY=en_US.UTF-8
1739811899.895349 peer 0x138020000 message 105
1739811899.895351 client 0x14380a800 IDENTIFY_ENVIRON TERM_PROGRAM=Tabby
1739811899.895353 peer 0x138020000 message 105
1739811899.895355 client 0x14380a800 IDENTIFY_ENVIRON ANDROID_HOME=/Users/richie/Library/Android/Sdk
1739811899.895357 peer 0x138020000 message 105
1739811899.895360 client 0x14380a800 IDENTIFY_ENVIRON NVM_CD_FLAGS=-q
1739811899.895361 peer 0x138020000 message 105
1739811899.895364 client 0x14380a800 IDENTIFY_ENVIRON SHELL=/bin/sh
1739811899.895366 peer 0x138020000 message 105
1739811899.895368 client 0x14380a800 IDENTIFY_ENVIRON TERM=xterm-256color
1739811899.895370 peer 0x138020000 message 105
1739811899.895372 client 0x14380a800 IDENTIFY_ENVIRON CPPFLAGS=-I/opt/homebrew/opt/postgresql@16/include
1739811899.895374 peer 0x138020000 message 105
1739811899.895377 client 0x14380a800 IDENTIFY_ENVIRON TMPDIR=/var/folders/pd/qsy0fv9j0ts43m9j8cbg5r5r0000gn/T/
1739811899.895378 peer 0x138020000 message 105
1739811899.895381 client 0x14380a800 IDENTIFY_ENVIRON CONDA_SHLVL=0
1739811899.895383 peer 0x138020000 message 105
1739811899.895385 client 0x14380a800 IDENTIFY_ENVIRON LC_NUMERIC=en_US.UTF-8
1739811899.895387 peer 0x138020000 message 105
1739811899.895389 client 0x14380a800 IDENTIFY_ENVIRON MallocNanoZone=0
1739811899.895391 peer 0x138020000 message 105
1739811899.895393 client 0x14380a800 IDENTIFY_ENVIRON ORIGINAL_XDG_CURRENT_DESKTOP=undefined
1739811899.895395 peer 0x138020000 message 105
1739811899.895397 client 0x14380a800 IDENTIFY_ENVIRON LC_ALL=en_US.UTF-8
1739811899.895399 peer 0x138020000 message 105
1739811899.895402 client 0x14380a800 IDENTIFY_ENVIRON TABBY_CONFIG_DIRECTORY=/Users/richie/Library/Application Support/tabby
1739811899.895404 peer 0x138020000 message 105
1739811899.895406 client 0x14380a800 IDENTIFY_ENVIRON ZSH=/Users/richie/.oh-my-zsh
1739811899.895408 peer 0x138020000 message 105
1739811899.895410 client 0x14380a800 IDENTIFY_ENVIRON NVM_DIR=/Users/richie/.nvm
1739811899.895412 peer 0x138020000 message 105
1739811899.895414 client 0x14380a800 IDENTIFY_ENVIRON USER=richie
1739811899.895416 peer 0x138020000 message 105
1739811899.895418 client 0x14380a800 IDENTIFY_ENVIRON ZSH_TMUX_TERM=screen-256color
1739811899.895420 peer 0x138020000 message 105
1739811899.895423 client 0x14380a800 IDENTIFY_ENVIRON LS_COLORS=di=1;36:ln=35:so=32:pi=33:ex=31:bd=34;46:cd=34;43:su=30;41:sg=30;46:tw=30;42:ow=30;43
1739811899.895425 peer 0x138020000 message 105
1739811899.895427 client 0x14380a800 IDENTIFY_ENVIRON COMMAND_MODE=unix2003
1739811899.895429 peer 0x138020000 message 105
1739811899.895431 client 0x14380a800 IDENTIFY_ENVIRON CONDA_EXE=/Users/richie/miniforge3/bin/conda
1739811899.895433 peer 0x138020000 message 105
1739811899.895435 client 0x14380a800 IDENTIFY_ENVIRON _ZSH_TMUX_FIXED_CONFIG=/Users/richie/.oh-my-zsh/plugins/tmux/tmux.extra.conf
1739811899.895437 peer 0x138020000 message 105
1739811899.895440 client 0x14380a800 IDENTIFY_ENVIRON SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.VC5qFA7tLb/Listeners
1739811899.895442 peer 0x138020000 message 105
1739811899.895444 client 0x14380a800 IDENTIFY_ENVIRON __CF_USER_TEXT_ENCODING=0x1F5:0x0:0x0
1739811899.895446 peer 0x138020000 message 105
1739811899.895448 client 0x14380a800 IDENTIFY_ENVIRON PAGER=less
1739811899.895450 peer 0x138020000 message 105
1739811899.895452 client 0x14380a800 IDENTIFY_ENVIRON ZSH_TMUX_CONFIG=/Users/richie/.tmux.conf
1739811899.895454 peer 0x138020000 message 105
1739811899.895456 client 0x14380a800 IDENTIFY_ENVIRON TMUX=/private/tmp/tmux-501/default,13567,-1
1739811899.895458 peer 0x138020000 message 105
1739811899.895464 client 0x14380a800 IDENTIFY_ENVIRON LSCOLORS=Gxfxcxdxbxegedabagacad
1739811899.895466 peer 0x138020000 message 105
1739811899.895468 client 0x14380a800 IDENTIFY_ENVIRON _CE_CONDA=
1739811899.895471 peer 0x138020000 message 105
1739811899.895478 client 0x14380a800 IDENTIFY_ENVIRON PATH=/Users/richie/miniforge3/condabin:/Users/richie/.nvm/versions/node/v22.8.0/bin:/usr/local/bin:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/local/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/appleinternal/bin:/Library/Apple/usr/bin:/Users/richie/Library/Android/Sdk:/Users/richie/Library/Android/Sdk/platform-tools:/Users/richie/Library/Android/Sdk/build-tools/34.0.0:/Users/richie/Library/Android/Sdk/emulator:/Users/richie/Library/Android/Sdk/cmdline-tools/latest/bin/:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/Users/richie/Development/flutter/bin:/opt/homebrew/opt/openjdk/bin:/opt/homebrew/opt/postgresql@16/bin:/opt/homebrew/sbin:/opt/homebrew/bin:/usr/local/bin:/Users/richie/.local/share/nvim/mason/packages/phpactor:/Users/richie/miniforge3/bin
1739811899.895480 peer 0x138020000 message 105
1739811899.895482 client 0x14380a800 IDENTIFY_ENVIRON LC_MESSAGES=en_US.UTF-8
1739811899.895484 peer 0x138020000 message 105
1739811899.895486 client 0x14380a800 IDENTIFY_ENVIRON LC_COLLATE=en_US.UTF-8
1739811899.895488 peer 0x138020000 message 105
1739811899.895490 client 0x14380a800 IDENTIFY_ENVIRON __CFBundleIdentifier=org.tabby
1739811899.895492 peer 0x138020000 message 105
1739811899.895494 client 0x14380a800 IDENTIFY_ENVIRON PWD=/Users/richie/Documents/Programming/Config/dotfiles
1739811899.895496 peer 0x138020000 message 105
1739811899.895498 client 0x14380a800 IDENTIFY_ENVIRON ZSH_TMUX_AUTONAME_SESSION=true
1739811899.895500 peer 0x138020000 message 105
1739811899.895502 client 0x14380a800 IDENTIFY_ENVIRON EDITOR=nvim
1739811899.895504 peer 0x138020000 message 105
1739811899.895506 client 0x14380a800 IDENTIFY_ENVIRON TOP_PID=13598
1739811899.895508 peer 0x138020000 message 105
1739811899.895511 client 0x14380a800 IDENTIFY_ENVIRON LANG=en_US.UTF-8
1739811899.895512 peer 0x138020000 message 105
1739811899.895515 client 0x14380a800 IDENTIFY_ENVIRON MASON_PACKAGES_PATH=/Users/richie/.local/share/nvim/mason/packages
1739811899.895517 peer 0x138020000 message 105
1739811899.895520 client 0x14380a800 IDENTIFY_ENVIRON NODE_PATH=undefined:/Applications/Tabby.app/Contents/Resources/builtin-plugins:/Applications/Tabby.app/Contents/Resources/app.asar/node_modules:/Users/richie/Library/Application Support/tabby/plugins/node_modules
1739811899.895522 peer 0x138020000 message 105
1739811899.895524 client 0x14380a800 IDENTIFY_ENVIRON XPC_FLAGS=0x0
1739811899.895526 peer 0x138020000 message 105
1739811899.895528 client 0x14380a800 IDENTIFY_ENVIRON XPC_SERVICE_NAME=0
1739811899.895530 peer 0x138020000 message 105
1739811899.895532 client 0x14380a800 IDENTIFY_ENVIRON _CE_M=
1739811899.895534 peer 0x138020000 message 105
1739811899.895536 client 0x14380a800 IDENTIFY_ENVIRON HOME=/Users/richie
1739811899.895538 peer 0x138020000 message 105
1739811899.895540 client 0x14380a800 IDENTIFY_ENVIRON SHLVL=5
1739811899.895542 peer 0x138020000 message 105
1739811899.895544 client 0x14380a800 IDENTIFY_ENVIRON CONDA_PYTHON_EXE=/Users/richie/miniforge3/bin/python
1739811899.895546 peer 0x138020000 message 105
1739811899.895548 client 0x14380a800 IDENTIFY_ENVIRON LESS=-R
1739811899.895550 peer 0x138020000 message 105
1739811899.895552 client 0x14380a800 IDENTIFY_ENVIRON LOGNAME=richie
1739811899.895554 peer 0x138020000 message 105
1739811899.895556 client 0x14380a800 IDENTIFY_ENVIRON NVM_BIN=/Users/richie/.nvm/versions/node/v22.8.0/bin
1739811899.895558 peer 0x138020000 message 105
1739811899.895560 client 0x14380a800 IDENTIFY_ENVIRON TABBY_PLUGINS=
1739811899.895562 peer 0x138020000 message 105
1739811899.895564 client 0x14380a800 IDENTIFY_ENVIRON COLORTERM=truecolor
1739811899.895569 peer 0x138020000 message 105
1739811899.895571 client 0x14380a800 IDENTIFY_ENVIRON _=/opt/homebrew/bin/tmux
1739811899.895573 peer 0x138020000 message 106
1739811899.895575 client 0x14380a800 name is client-13803
1739811899.895578 peer 0x138020000 message 200
1739811899.895580 cmd_unpack_argv: argv[0]=setenv
1739811899.895582 cmd_unpack_argv: argv[1]=-g
1739811899.895584 cmd_unpack_argv: argv[2]=tmux_version
1739811899.895586 cmd_unpack_argv: argv[3]=3.5
1739811899.895588 cmd_parse_build_commands 0:0: setenv
1739811899.895590 cmd_parse_build_commands 0:1: -g
1739811899.895592 cmd_parse_build_commands 0:2: tmux_version
1739811899.895594 cmd_parse_build_commands 0:3: 3.5
1739811899.895605 args_parse_flags: next -g
1739811899.895607 args_parse_flags: -g
1739811899.895608 args_parse_flags: next tmux_version
1739811899.895610 args_parse: flags end at 2 of 4
1739811899.895612 args_parse: 2 = tmux_version (type STRING)
1739811899.895614 args_parse: 3 = 3.5 (type STRING)
1739811899.895619 cmd_parse_build_commands: set-environment -g tmux_version 3.5
1739811899.895622 cmdq_get_command: [set-environment/0x142f19fd0] group 3236
1739811899.895625 cmdq_append <client-13803>: [set-environment/0x142f19fd0]
1739811899.895627 cmdq_append <client-13803>: [server_client_command_done/0x142f169b0]
1739811899.895629 cmdq_next <global>: waiting
1739811899.895631 cmdq_next </dev/ttys003>: waiting
1739811899.895633 cmdq_next <client-13803>: enter
1739811899.895635 cmdq_next <client-13803>: [set-environment/0x142f19fd0] (0), flags 0
1739811899.895637 cmd_find_best_session: 0 sessions to try
1739811899.895639 cmd_find_current_client: no target, return 0x0
1739811899.895641 cmd_find_best_session: 0 sessions to try
1739811899.895643 cmd_find_target: target none, type session, item 0x142f19fd0, flags QUIET,CANFAIL
1739811899.895645 cmd_find_best_session: 0 sessions to try
1739811899.895647 cmd_find_target: error
1739811899.895650 cmd_find_best_session: 0 sessions to try
1739811899.895652 unref client 0x14380a800 (3 references)
1739811899.895654 cmdq_next <client-13803>: [server_client_command_done/0x142f169b0] (1), flags 0
1739811899.895656 unref client 0x14380a800 (2 references)
1739811899.895658 cmdq_next <client-13803>: exit (empty)
1739811899.895660 cmdq_next <global>: waiting
1739811899.895662 cmdq_next </dev/ttys003>: waiting
1739811899.895663 cmdq_next <client-13803>: empty
1739811899.895665 sending message 203 to peer 0x138020000 (4 bytes)
1739811899.895671 cmdq_next <global>: waiting
1739811899.895673 cmdq_next </dev/ttys003>: waiting
1739811899.895676 cmdq_next <client-13803>: empty
1739811899.895779 lost client 0x14380a800
1739811899.895794 remove peer 0x138020000
1739811899.895797 unref client 0x14380a800 (1 references)
1739811899.895800 free client 0x14380a800 (0 references)
1739811899.895802 cmdq_next <global>: waiting
1739811899.895804 cmdq_next </dev/ttys003>: waiting
1739811899.898214 add peer 0x148048000: 10 (0x14300f000)
1739811899.898221 new client 0x14300f000
1739811899.898224 cmdq_next <global>: waiting
1739811899.898227 cmdq_next </dev/ttys003>: waiting
1739811899.898290 peer 0x148048000 message 111
1739811899.898294 client 0x14300f000 IDENTIFY_LONGFLAGS 0x10000
1739811899.898297 peer 0x148048000 message 111
1739811899.898300 client 0x14300f000 IDENTIFY_LONGFLAGS 0x10000
1739811899.898302 peer 0x148048000 message 101
1739811899.898304 client 0x14300f000 IDENTIFY_TERM xterm-256color
1739811899.898306 peer 0x148048000 message 109
1739811899.898308 client 0x14300f000 IDENTIFY_FEATURES 
1739811899.898310 peer 0x148048000 message 102
1739811899.898312 client 0x14300f000 IDENTIFY_TTYNAME 
1739811899.898314 peer 0x148048000 message 108
1739811899.898322 client 0x14300f000 IDENTIFY_CWD /Users/richie/Documents/Programming/Config/dotfiles
1739811899.898325 cmdq_next <global>: waiting
1739811899.898327 cmdq_next </dev/ttys003>: waiting
1739811899.898331 peer 0x148048000 message 104
1739811899.898333 client 0x14300f000 IDENTIFY_STDIN 11
1739811899.898335 cmdq_next <global>: waiting
1739811899.898337 cmdq_next </dev/ttys003>: waiting
1739811899.898345 peer 0x148048000 message 110
1739811899.898347 client 0x14300f000 IDENTIFY_STDOUT 12
1739811899.898349 peer 0x148048000 message 107
1739811899.898350 client 0x14300f000 IDENTIFY_CLIENTPID 13804
1739811899.898352 peer 0x148048000 message 105
1739811899.898355 client 0x14300f000 IDENTIFY_ENVIRON NVM_INC=/Users/richie/.nvm/versions/node/v22.8.0/include/node
1739811899.898357 peer 0x148048000 message 105
1739811899.898359 client 0x14300f000 IDENTIFY_ENVIRON LDFLAGS=-L/opt/homebrew/opt/postgresql@16/lib
1739811899.898361 peer 0x148048000 message 105
1739811899.898364 client 0x14300f000 IDENTIFY_ENVIRON LC_MONETARY=en_US.UTF-8
1739811899.898365 peer 0x148048000 message 105
1739811899.898368 client 0x14300f000 IDENTIFY_ENVIRON TERM_PROGRAM=Tabby
1739811899.898370 peer 0x148048000 message 105
1739811899.898372 client 0x14300f000 IDENTIFY_ENVIRON ANDROID_HOME=/Users/richie/Library/Android/Sdk
1739811899.898374 peer 0x148048000 message 105
1739811899.898376 client 0x14300f000 IDENTIFY_ENVIRON NVM_CD_FLAGS=-q
1739811899.898378 peer 0x148048000 message 105
1739811899.898380 client 0x14300f000 IDENTIFY_ENVIRON SHELL=/bin/sh
1739811899.898382 peer 0x148048000 message 105
1739811899.898384 client 0x14300f000 IDENTIFY_ENVIRON TERM=xterm-256color
1739811899.898386 peer 0x148048000 message 105
1739811899.898389 client 0x14300f000 IDENTIFY_ENVIRON CPPFLAGS=-I/opt/homebrew/opt/postgresql@16/include
1739811899.898391 peer 0x148048000 message 105
1739811899.898393 client 0x14300f000 IDENTIFY_ENVIRON TMPDIR=/var/folders/pd/qsy0fv9j0ts43m9j8cbg5r5r0000gn/T/
1739811899.898395 peer 0x148048000 message 105
1739811899.898397 client 0x14300f000 IDENTIFY_ENVIRON CONDA_SHLVL=0
1739811899.898399 peer 0x148048000 message 105
1739811899.898401 client 0x14300f000 IDENTIFY_ENVIRON LC_NUMERIC=en_US.UTF-8
1739811899.898403 peer 0x148048000 message 105
1739811899.898405 client 0x14300f000 IDENTIFY_ENVIRON MallocNanoZone=0
1739811899.898407 peer 0x148048000 message 105
1739811899.898409 client 0x14300f000 IDENTIFY_ENVIRON ORIGINAL_XDG_CURRENT_DESKTOP=undefined
1739811899.898411 peer 0x148048000 message 105
1739811899.898414 client 0x14300f000 IDENTIFY_ENVIRON LC_ALL=en_US.UTF-8
1739811899.898415 peer 0x148048000 message 105
1739811899.898418 client 0x14300f000 IDENTIFY_ENVIRON TABBY_CONFIG_DIRECTORY=/Users/richie/Library/Application Support/tabby
1739811899.898420 peer 0x148048000 message 105
1739811899.898422 client 0x14300f000 IDENTIFY_ENVIRON ZSH=/Users/richie/.oh-my-zsh
1739811899.898424 peer 0x148048000 message 105
1739811899.898426 client 0x14300f000 IDENTIFY_ENVIRON NVM_DIR=/Users/richie/.nvm
1739811899.898428 peer 0x148048000 message 105
1739811899.898430 client 0x14300f000 IDENTIFY_ENVIRON USER=richie
1739811899.898432 peer 0x148048000 message 105
1739811899.898434 client 0x14300f000 IDENTIFY_ENVIRON ZSH_TMUX_TERM=screen-256color
1739811899.898436 peer 0x148048000 message 105
1739811899.898439 client 0x14300f000 IDENTIFY_ENVIRON LS_COLORS=di=1;36:ln=35:so=32:pi=33:ex=31:bd=34;46:cd=34;43:su=30;41:sg=30;46:tw=30;42:ow=30;43
1739811899.898441 peer 0x148048000 message 105
1739811899.898444 client 0x14300f000 IDENTIFY_ENVIRON COMMAND_MODE=unix2003
1739811899.898445 peer 0x148048000 message 105
1739811899.898448 client 0x14300f000 IDENTIFY_ENVIRON CONDA_EXE=/Users/richie/miniforge3/bin/conda
1739811899.898450 peer 0x148048000 message 105
1739811899.898452 client 0x14300f000 IDENTIFY_ENVIRON _ZSH_TMUX_FIXED_CONFIG=/Users/richie/.oh-my-zsh/plugins/tmux/tmux.extra.conf
1739811899.898454 peer 0x148048000 message 105
1739811899.898456 client 0x14300f000 IDENTIFY_ENVIRON SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.VC5qFA7tLb/Listeners
1739811899.898458 peer 0x148048000 message 105
1739811899.898460 client 0x14300f000 IDENTIFY_ENVIRON __CF_USER_TEXT_ENCODING=0x1F5:0x0:0x0
1739811899.898462 peer 0x148048000 message 105
1739811899.898464 client 0x14300f000 IDENTIFY_ENVIRON PAGER=less
1739811899.898466 peer 0x148048000 message 105
1739811899.898469 client 0x14300f000 IDENTIFY_ENVIRON ZSH_TMUX_CONFIG=/Users/richie/.tmux.conf
1739811899.898470 peer 0x148048000 message 105
1739811899.898480 client 0x14300f000 IDENTIFY_ENVIRON TMUX=/private/tmp/tmux-501/default,13567,-1
1739811899.898482 peer 0x148048000 message 105
1739811899.898484 client 0x14300f000 IDENTIFY_ENVIRON LSCOLORS=Gxfxcxdxbxegedabagacad
1739811899.898486 peer 0x148048000 message 105
1739811899.898489 client 0x14300f000 IDENTIFY_ENVIRON _CE_CONDA=
1739811899.898491 peer 0x148048000 message 105
1739811899.898497 client 0x14300f000 IDENTIFY_ENVIRON PATH=/Users/richie/miniforge3/condabin:/Users/richie/.nvm/versions/node/v22.8.0/bin:/usr/local/bin:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/local/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/bin:/var/run/com.apple.security.cryptexd/codex.system/bootstrap/usr/appleinternal/bin:/Library/Apple/usr/bin:/Users/richie/Library/Android/Sdk:/Users/richie/Library/Android/Sdk/platform-tools:/Users/richie/Library/Android/Sdk/build-tools/34.0.0:/Users/richie/Library/Android/Sdk/emulator:/Users/richie/Library/Android/Sdk/cmdline-tools/latest/bin/:/System/Cryptexes/App/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin:/Users/richie/Development/flutter/bin:/opt/homebrew/opt/openjdk/bin:/opt/homebrew/opt/postgresql@16/bin:/opt/homebrew/sbin:/opt/homebrew/bin:/usr/local/bin:/Users/richie/.local/share/nvim/mason/packages/phpactor:/Users/richie/miniforge3/bin
